,iterator_record,time_record,temp_record_CPU,cpu_record,processing_duration_record,pause_duration_record,loop_duration_record,net_record,avg_accuracy_record,action_record
0,0,0.0,47.5,0.0,0.0,0.5,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
1,0,1.369136,42.0,3.5,1.369136,0.5,0.0,efficientdet_lite4_detection_metadata_2,0.4196,NA
2,1,1.36987,42.0,0.0,1.369136,0.0,1.36987,efficientdet_lite4_detection_metadata_2,0.4196,NA
3,1,2.713062,41.5,85.7,1.343192,0.0,1.36987,efficientdet_lite4_detection_metadata_2,0.4196,NA
4,2,2.7137779999999996,41.5,0.0,1.343192,0.0,1.343908,efficientdet_lite4_detection_metadata_2,0.4196,NA
5,2,4.068567999999999,41.5,85.5,1.35479,0.0,1.343908,efficientdet_lite4_detection_metadata_2,0.4196,NA
6,3,4.0693069999999985,41.5,0.0,1.35479,0.0,1.355529,efficientdet_lite4_detection_metadata_2,0.4196,NA
7,3,5.420562999999999,42.0,85.7,1.351256,0.0,1.355529,efficientdet_lite4_detection_metadata_2,0.4196,NA
8,4,5.421292999999999,42.0,0.0,1.351256,0.0,1.351986,efficientdet_lite4_detection_metadata_2,0.4196,NA
9,4,6.778700999999998,42.0,85.2,1.357408,0.0,1.351986,efficientdet_lite4_detection_metadata_2,0.4196,NA
10,5,6.779471999999998,42.0,100.0,1.357408,0.0,1.358179,efficientdet_lite4_detection_metadata_2,0.4196,NA
11,5,8.122314999999999,42.0,85.9,1.342843,0.0,1.358179,efficientdet_lite4_detection_metadata_2,0.4196,NA
12,6,8.123415999999999,42.0,0.0,1.342843,0.0,1.343944,efficientdet_lite4_detection_metadata_2,0.4196,NA
13,6,9.462812,42.0,86.3,1.339396,0.0,1.343944,efficientdet_lite4_detection_metadata_2,0.4196,NA
14,7,9.463736999999998,42.0,0.0,1.339396,0.0,1.340321,efficientdet_lite4_detection_metadata_2,0.4196,NA
15,7,10.804435999999999,42.5,85.8,1.340699,0.0,1.340321,efficientdet_lite4_detection_metadata_2,0.4196,NA
16,8,10.805350999999998,42.5,0.0,1.340699,0.0,1.341614,efficientdet_lite4_detection_metadata_2,0.4196,NA
17,8,12.155285999999998,42.5,85.7,1.349935,0.0,1.341614,efficientdet_lite4_detection_metadata_2,0.4196,NA
18,9,12.156196999999999,42.5,0.0,1.349935,0.0,1.350846,efficientdet_lite4_detection_metadata_2,0.4196,NA
19,9,13.496661999999999,42.5,86.0,1.340465,0.0,1.350846,efficientdet_lite4_detection_metadata_2,0.4196,NA
20,10,13.497644999999999,42.5,0.0,1.340465,0.0,1.341448,efficientdet_lite4_detection_metadata_2,0.4196,NA
21,10,14.845007999999998,42.5,85.8,1.347363,0.0,1.341448,efficientdet_lite4_detection_metadata_2,0.4196,NA
22,11,14.845930999999998,42.5,0.0,1.347363,0.0,1.348286,efficientdet_lite4_detection_metadata_2,0.4196,NA
23,11,16.201162999999998,42.5,85.5,1.355232,0.0,1.348286,efficientdet_lite4_detection_metadata_2,0.4196,NA
24,12,16.202080999999996,42.5,0.0,1.355232,0.0,1.35615,efficientdet_lite4_detection_metadata_2,0.4196,NA
25,12,17.546630999999998,42.5,85.9,1.34455,0.0,1.35615,efficientdet_lite4_detection_metadata_2,0.4196,NA
26,13,17.547551999999996,42.5,100.0,1.34455,0.0,1.345471,efficientdet_lite4_detection_metadata_2,0.4196,NA
27,13,18.889898999999996,42.5,85.8,1.342347,0.0,1.345471,efficientdet_lite4_detection_metadata_2,0.4196,NA
28,14,18.890815999999997,42.5,100.0,1.342347,0.0,1.343264,efficientdet_lite4_detection_metadata_2,0.4196,NA
29,14,20.249104999999997,43.0,85.7,1.358289,0.0,1.343264,efficientdet_lite4_detection_metadata_2,0.4196,NA
30,15,20.250016,43.0,0.0,1.358289,0.0,1.3592,efficientdet_lite4_detection_metadata_2,0.4196,NA
31,15,21.598518,43.5,85.7,1.348502,0.0,1.3592,efficientdet_lite4_detection_metadata_2,0.4196,NA
32,16,21.599448,43.5,0.0,1.348502,0.0,1.349432,efficientdet_lite4_detection_metadata_2,0.4196,NA
33,16,22.949275,43.5,85.7,1.349827,0.0,1.349432,efficientdet_lite4_detection_metadata_2,0.4196,NA
34,17,22.950259,43.5,0.0,1.349827,0.0,1.350811,efficientdet_lite4_detection_metadata_2,0.4196,NA
35,17,24.295537,44.5,85.8,1.345278,0.0,1.350811,efficientdet_lite4_detection_metadata_2,0.4196,NA
36,18,24.296454,44.5,0.0,1.345278,0.0,1.346195,efficientdet_lite4_detection_metadata_2,0.4196,NA
37,18,25.642316,44.5,85.7,1.345862,0.0,1.346195,efficientdet_lite4_detection_metadata_2,0.4196,NA
38,19,25.643243000000002,44.5,0.0,1.345862,0.0,1.346789,efficientdet_lite4_detection_metadata_2,0.4196,NA
39,19,27.00703,44.5,85.0,1.363787,0.0,1.346789,efficientdet_lite4_detection_metadata_2,0.4196,NA
40,20,27.007949,44.5,50.0,1.363787,0.0,1.364706,efficientdet_lite4_detection_metadata_2,0.4196,NA
41,20,28.355563,45.0,85.6,1.347614,0.0,1.364706,efficientdet_lite4_detection_metadata_2,0.4196,NA
42,21,28.356503,45.0,0.0,1.347614,0.0,1.348554,efficientdet_lite4_detection_metadata_2,0.4196,NA
43,21,29.706017,45.5,85.5,1.349514,0.0,1.348554,efficientdet_lite4_detection_metadata_2,0.4196,NA
44,22,29.706929,45.5,0.0,1.349514,0.0,1.350426,efficientdet_lite4_detection_metadata_2,0.4196,NA
45,22,31.05764,45.0,85.6,1.350711,0.0,1.350426,efficientdet_lite4_detection_metadata_2,0.4196,NA
46,23,31.058567,45.0,100.0,1.350711,0.0,1.351638,efficientdet_lite4_detection_metadata_2,0.4196,NA
47,23,32.41321,45.0,85.2,1.354643,0.0,1.351638,efficientdet_lite4_detection_metadata_2,0.4196,NA
48,24,32.414131999999995,45.0,0.0,1.354643,0.0,1.355565,efficientdet_lite4_detection_metadata_2,0.4196,NA
49,24,33.760642999999995,45.5,85.7,1.346511,0.0,1.355565,efficientdet_lite4_detection_metadata_2,0.4196,NA
50,25,33.76156999999999,45.5,0.0,1.346511,0.0,1.347438,efficientdet_lite4_detection_metadata_2,0.4196,NA
51,25,35.09970099999999,45.0,86.0,1.338131,0.0,1.347438,efficientdet_lite4_detection_metadata_2,0.4196,NA
52,26,35.10062299999999,45.0,0.0,1.338131,0.0,1.339053,efficientdet_lite4_detection_metadata_2,0.4196,NA
53,26,36.46339599999999,44.0,85.5,1.362773,0.0,1.339053,efficientdet_lite4_detection_metadata_2,0.4196,NA
54,27,36.464310999999995,44.0,0.0,1.362773,0.0,1.363688,efficientdet_lite4_detection_metadata_2,0.4196,NA
55,27,37.80888899999999,44.5,85.7,1.344578,0.0,1.363688,efficientdet_lite4_detection_metadata_2,0.4196,NA
56,28,37.809808,44.5,0.0,1.344578,0.0,1.345497,efficientdet_lite4_detection_metadata_2,0.4196,NA
57,28,39.153219,44.5,85.9,1.343411,0.0,1.345497,efficientdet_lite4_detection_metadata_2,0.4196,NA
58,29,39.15414199999999,44.5,0.0,1.343411,0.0,1.344334,efficientdet_lite4_detection_metadata_2,0.4196,NA
59,29,40.497997999999995,44.5,85.8,1.343856,0.0,1.344334,efficientdet_lite4_detection_metadata_2,0.4196,NA
60,30,40.498923999999995,44.5,0.0,1.343856,0.0,1.344782,efficientdet_lite4_detection_metadata_2,0.4196,NA
61,30,41.848758999999994,44.5,85.6,1.349835,0.0,1.344782,efficientdet_lite4_detection_metadata_2,0.4196,NA
62,31,41.849692,44.5,0.0,1.349835,0.0,1.350768,efficientdet_lite4_detection_metadata_2,0.4196,NA
63,31,43.187692,45.0,86.1,1.338,0.0,1.350768,efficientdet_lite4_detection_metadata_2,0.4196,NA
64,32,43.188613,45.0,0.0,1.338,0.0,1.338921,efficientdet_lite4_detection_metadata_2,0.4196,NA
65,32,44.532059999999994,45.0,85.7,1.343447,0.0,1.338921,efficientdet_lite4_detection_metadata_2,0.4196,NA
66,33,44.532993,45.0,0.0,1.343447,0.0,1.34438,efficientdet_lite4_detection_metadata_2,0.4196,NA
67,33,45.884884,44.5,85.7,1.351891,0.0,1.34438,efficientdet_lite4_detection_metadata_2,0.4196,NA
68,34,45.885872,44.5,100.0,1.351891,0.0,1.352879,efficientdet_lite4_detection_metadata_2,0.4196,NA
69,34,47.224934,45.0,86.0,1.339062,0.0,1.352879,efficientdet_lite4_detection_metadata_2,0.4196,NA
70,35,47.225865,45.0,0.0,1.339062,0.0,1.339993,efficientdet_lite4_detection_metadata_2,0.4196,NA
71,35,48.564243,45.0,86.2,1.338378,0.0,1.339993,efficientdet_lite4_detection_metadata_2,0.4196,NA
72,36,48.5652,45.0,0.0,1.338378,0.0,1.339335,efficientdet_lite4_detection_metadata_2,0.4196,NA
73,36,49.924344,45.0,85.3,1.359144,0.0,1.339335,efficientdet_lite4_detection_metadata_2,0.4196,NA
74,37,49.925264,45.0,0.0,1.359144,0.0,1.360064,efficientdet_lite4_detection_metadata_2,0.4196,NA
75,37,51.275596,45.0,85.5,1.350332,0.0,1.360064,efficientdet_lite4_detection_metadata_2,0.4196,NA
76,38,51.276514,45.0,0.0,1.350332,0.0,1.35125,efficientdet_lite4_detection_metadata_2,0.4196,NA
77,38,52.620941,45.0,86.1,1.344427,0.0,1.35125,efficientdet_lite4_detection_metadata_2,0.4196,NA
78,39,52.621865,45.0,0.0,1.344427,0.0,1.345351,efficientdet_lite4_detection_metadata_2,0.4196,NA
79,39,53.970444,45.0,85.9,1.348579,0.0,1.345351,efficientdet_lite4_detection_metadata_2,0.4196,NA
80,40,53.971398,45.0,0.0,1.348579,0.0,1.349533,efficientdet_lite4_detection_metadata_2,0.4196,NA
81,40,55.325706000000004,45.0,85.5,1.354308,0.0,1.349533,efficientdet_lite4_detection_metadata_2,0.4196,NA
82,41,55.326671,45.0,0.0,1.354308,0.0,1.355273,efficientdet_lite4_detection_metadata_2,0.4196,NA
83,41,56.677333999999995,45.0,85.4,1.350663,0.0,1.355273,efficientdet_lite4_detection_metadata_2,0.4196,NA
84,42,56.678309999999996,45.0,0.0,1.350663,0.0,1.351639,efficientdet_lite4_detection_metadata_2,0.4196,NA
85,42,58.024317999999994,45.0,85.9,1.346008,0.0,1.351639,efficientdet_lite4_detection_metadata_2,0.4196,NA
86,43,58.025287,45.0,0.0,1.346008,0.0,1.346977,efficientdet_lite4_detection_metadata_2,0.4196,NA
87,43,59.364817,45.0,86.1,1.33953,0.0,1.346977,efficientdet_lite4_detection_metadata_2,0.4196,NA
88,44,59.365742,45.0,0.0,1.33953,0.0,1.340455,efficientdet_lite4_detection_metadata_2,0.4196,NA
89,44,60.706793,45.5,86.2,1.341051,0.0,1.340455,efficientdet_lite4_detection_metadata_2,0.4196,NA
90,45,60.707716,45.5,0.0,1.341051,0.0,1.341974,efficientdet_lite4_detection_metadata_2,0.4196,NA
91,45,62.056566,45.5,85.8,1.34885,0.0,1.341974,efficientdet_lite4_detection_metadata_2,0.4196,NA
92,46,62.057486,45.5,0.0,1.34885,0.0,1.34977,efficientdet_lite4_detection_metadata_2,0.4196,NA
93,46,63.413191,45.5,85.5,1.355705,0.0,1.34977,efficientdet_lite4_detection_metadata_2,0.4196,NA
94,47,63.41409,45.5,0.0,1.355705,0.0,1.356604,efficientdet_lite4_detection_metadata_2,0.4196,NA
95,47,64.760092,45.5,85.6,1.346002,0.0,1.356604,efficientdet_lite4_detection_metadata_2,0.4196,NA
96,48,64.761015,45.5,0.0,1.346002,0.0,1.346925,efficientdet_lite4_detection_metadata_2,0.4196,NA
97,48,66.105091,45.5,85.9,1.344076,0.0,1.346925,efficientdet_lite4_detection_metadata_2,0.4196,NA
98,49,66.106013,45.5,0.0,1.344076,0.0,1.344998,efficientdet_lite4_detection_metadata_2,0.4196,NA
99,49,67.457763,45.5,85.7,1.35175,0.0,1.344998,efficientdet_lite4_detection_metadata_2,0.4196,NA
100,50,67.458713,45.5,0.0,1.35175,0.0,1.3527,efficientdet_lite4_detection_metadata_2,0.4196,NA
101,50,68.804666,45.5,85.8,1.345953,0.0,1.3527,efficientdet_lite4_detection_metadata_2,0.4196,NA
102,51,68.805636,45.5,0.0,1.345953,0.0,1.346923,efficientdet_lite4_detection_metadata_2,0.4196,NA
103,51,70.148482,45.5,85.8,1.342846,0.0,1.346923,efficientdet_lite4_detection_metadata_2,0.4196,NA
104,52,70.149467,45.5,0.0,1.342846,0.0,1.343831,efficientdet_lite4_detection_metadata_2,0.4196,NA
105,52,71.515524,45.5,85.0,1.366057,0.0,1.343831,efficientdet_lite4_detection_metadata_2,0.4196,NA
106,53,71.516439,45.5,50.0,1.366057,0.0,1.366972,efficientdet_lite4_detection_metadata_2,0.4196,NA
107,53,72.866803,46.0,85.6,1.350364,0.0,1.366972,efficientdet_lite4_detection_metadata_2,0.4196,NA
108,54,72.86773000000001,46.0,100.0,1.350364,0.0,1.351291,efficientdet_lite4_detection_metadata_2,0.4196,NA
109,54,74.21312300000001,46.0,85.6,1.345393,0.0,1.351291,efficientdet_lite4_detection_metadata_2,0.4196,NA
110,55,74.21404500000001,46.0,0.0,1.345393,0.0,1.346315,efficientdet_lite4_detection_metadata_2,0.4196,NA
111,55,75.56133300000002,46.0,85.7,1.347288,0.0,1.346315,efficientdet_lite4_detection_metadata_2,0.4196,NA
112,56,75.56225700000002,46.0,0.0,1.347288,0.0,1.348212,efficientdet_lite4_detection_metadata_2,0.4196,NA
113,56,76.91836800000002,46.0,85.2,1.356111,0.0,1.348212,efficientdet_lite4_detection_metadata_2,0.4196,NA
114,57,76.91932300000002,46.0,0.0,1.356111,0.0,1.357066,efficientdet_lite4_detection_metadata_2,0.4196,NA
115,57,78.26390800000001,46.0,85.6,1.344585,0.0,1.357066,efficientdet_lite4_detection_metadata_2,0.4196,NA
116,58,78.26483300000002,46.0,0.0,1.344585,0.0,1.34551,efficientdet_lite4_detection_metadata_2,0.4196,NA
117,58,79.61524500000003,46.0,86.0,1.350412,0.0,1.34551,efficientdet_lite4_detection_metadata_2,0.4196,NA
118,59,79.61616800000003,46.0,0.0,1.350412,0.0,1.351335,efficientdet_lite4_detection_metadata_2,0.4196,NA
119,59,80.97763800000003,46.0,85.1,1.36147,0.0,1.351335,efficientdet_lite4_detection_metadata_2,0.4196,NA
120,60,80.97854500000003,46.0,0.0,1.36147,0.0,1.362377,efficientdet_lite4_detection_metadata_2,0.4196,NA
121,60,82.33047100000003,46.5,85.4,1.351926,0.0,1.362377,efficientdet_lite4_detection_metadata_2,0.4196,NA
122,61,82.33140100000003,46.5,0.0,1.351926,0.0,1.352856,efficientdet_lite4_detection_metadata_2,0.4196,NA
123,61,83.67892600000003,46.0,86.0,1.347525,0.0,1.352856,efficientdet_lite4_detection_metadata_2,0.4196,NA
124,62,83.67984500000003,46.0,0.0,1.347525,0.0,1.348444,efficientdet_lite4_detection_metadata_2,0.4196,NA
125,62,85.02171100000002,46.5,85.8,1.341866,0.0,1.348444,efficientdet_lite4_detection_metadata_2,0.4196,NA
126,63,85.02264200000003,46.5,0.0,1.341866,0.0,1.342797,efficientdet_lite4_detection_metadata_2,0.4196,NA
127,63,86.36228900000003,46.5,86.0,1.339647,0.0,1.342797,efficientdet_lite4_detection_metadata_2,0.4196,NA
128,64,86.36325900000003,46.5,0.0,1.339647,0.0,1.340617,efficientdet_lite4_detection_metadata_2,0.4196,NA
129,64,87.71065400000003,46.5,85.5,1.347395,0.0,1.340617,efficientdet_lite4_detection_metadata_2,0.4196,NA
130,65,87.71160600000003,46.5,0.0,1.347395,0.0,1.348347,efficientdet_lite4_detection_metadata_2,0.4196,NA
131,65,89.05200100000003,46.5,85.9,1.340395,0.0,1.348347,efficientdet_lite4_detection_metadata_2,0.4196,NA
132,66,89.05293500000003,46.5,0.0,1.340395,0.0,1.341329,efficientdet_lite4_detection_metadata_2,0.4196,NA
133,66,90.41406700000003,47.0,85.1,1.361132,0.0,1.341329,efficientdet_lite4_detection_metadata_2,0.4196,NA
134,67,90.41498600000003,47.0,0.0,1.361132,0.0,1.362051,efficientdet_lite4_detection_metadata_2,0.4196,NA
135,67,91.75310200000003,47.0,86.0,1.338116,0.0,1.362051,efficientdet_lite4_detection_metadata_2,0.4196,NA
136,68,91.75406000000002,47.0,0.0,1.338116,0.0,1.339074,efficientdet_lite4_detection_metadata_2,0.4196,NA
137,68,93.10747800000003,48.0,85.5,1.353418,0.0,1.339074,efficientdet_lite4_detection_metadata_2,0.4196,NA
138,69,93.10842200000002,48.0,0.0,1.353418,0.0,1.354362,efficientdet_lite4_detection_metadata_2,0.4196,NA
139,69,94.45823200000002,48.0,85.5,1.34981,0.0,1.354362,efficientdet_lite4_detection_metadata_2,0.4196,NA
140,70,94.45910200000002,48.0,0.0,1.34981,0.0,1.35068,efficientdet_lite4_detection_metadata_2,0.4196,NA
141,70,95.80593400000002,48.0,85.5,1.346832,0.0,1.35068,efficientdet_lite4_detection_metadata_2,0.4196,NA
142,71,95.80685900000002,48.0,0.0,1.346832,0.0,1.347757,efficientdet_lite4_detection_metadata_2,0.4196,NA
143,71,97.16038500000002,48.0,85.4,1.353526,0.0,1.347757,efficientdet_lite4_detection_metadata_2,0.4196,NA
144,72,97.16130500000001,48.0,0.0,1.353526,0.0,1.354446,efficientdet_lite4_detection_metadata_2,0.4196,NA
145,72,98.50953700000001,48.0,85.7,1.348232,0.0,1.354446,efficientdet_lite4_detection_metadata_2,0.4196,NA
146,73,98.51046000000001,48.0,0.0,1.348232,0.0,1.349155,efficientdet_lite4_detection_metadata_2,0.4196,NA
147,73,99.85790000000001,48.0,85.9,1.34744,0.0,1.349155,efficientdet_lite4_detection_metadata_2,0.4196,NA
148,74,99.85887500000001,48.0,0.0,1.34744,0.0,1.348415,efficientdet_lite4_detection_metadata_2,0.4196,NA
149,74,101.20674900000002,48.0,85.9,1.347874,0.0,1.348415,efficientdet_lite4_detection_metadata_2,0.4196,NA
150,75,101.20767000000001,48.0,0.0,1.347874,0.0,1.348795,efficientdet_lite4_detection_metadata_2,0.4196,NA
151,75,102.55128500000001,48.5,86.0,1.343615,0.0,1.348795,efficientdet_lite4_detection_metadata_2,0.4196,NA
152,76,102.55221300000001,48.5,0.0,1.343615,0.0,1.344543,efficientdet_lite4_detection_metadata_2,0.4196,NA
